[10430, 568.0]	"outstanding"
[10431, 207.0]	"holy"
[10431, 358.0]	"cave"
[10432, 108.0]	"tempura"
[10432, 173.0]	"steel"
[10432, 2099.0]	"perfect"
[10432, 264.0]	"craft"
[10432, 368.0]	"heaven"
[10433, 143.0]	"coop"
[10433, 282.0]	"team"
[10434, 100.0]	"masala"
[10434, 126.0]	"stumbled"
[10434, 1761.0]	"wonderful"
[10435, 135.0]	"eclectic"
[10435, 183.0]	"dream"
[10435, 1919.0]	"fantastic"
[10435, 540.0]	"yum"
[10436, 227.0]	"superb"
[10437, 105.0]	"succulent"
[10437, 118.0]	"heavenly"
[10437, 118.0]	"oils"
[10437, 3757.0]	"amazing"
[10438, 241.0]	"vintage"
[10438, 495.0]	"favorites"
[10439, 101.0]	"styles"
[10439, 167.0]	"amazingly"
[10439, 211.0]	"tour"
[10439, 246.0]	"dorstop"
[10439, 246.0]	"meatball"
[10440, 110.0]	"tokyo"
[10440, 559.0]	"knowledgeable"
[10441, 137.0]	"magic"
[10441, 190.0]	"penny"
[10441, 274.0]	"phenomenal"
[10441, 525.0]	"fabulous"
[10442, 124.0]	"divine"
[10443, 173.0]	"flowers"
[10444, 222.0]	"terrific"
[10445, 165.0]	"alla"
[10445, 588.0]	"incredible"
[10446, 116.0]	"doc"
[10446, 134.0]	"hooked"
[10446, 143.0]	"almond"
[10446, 589.0]	"die"
[10447, 103.0]	"decadent"
[10448, 121.0]	"exhibit"
[10450, 126.0]	"impeccable"
[10452, 113.0]	"genuinely"
[10452, 181.0]	"personable"
[10452, 226.0]	"gorgeous"
[10453, 304.0]	"italy"
[10453, 544.0]	"gem"
[10454, 109.0]	"freshest"
[10457, 128.0]	"knowledgable"
[10458, 110.0]	"auto"
[10466, 112.0]	"treasure"
[10469, 122.0]	"compliments"
[10481, 106.0]	"melts"
[10482, 164.0]	"tim"
[10497, 174.0]	"walters"
